from_year,to_year,county_norm,from_precinct_norm,to_precinct_norm,to_prctseq_2024,method,score
2004,2024,HICKMAN,05 2 MIDDLE SCHOOL,5 2 MIDDLE SCHOOL,0008,fuzzy_norm,0.971429
2004,2024,HICKMAN,05 3 SHADY GROVE,5 3 SHADY GROVE,0009,fuzzy_norm,0.967742
2004,2024,HICKMAN,07 2 PLEASANTVILLE,7 2 PLEASANTVILLE,0012,fuzzy_norm,0.971429
2004,2024,HICKMAN,07 3 BRUSHY,7 3 BRUSHY,0013,fuzzy_norm,0.952381
2004,2024,HOUSTON,5 ERIN ELEMENTARY,ERIN ELEMENTARY,0005,fuzzy_norm,0.9375
2004,2024,HUMPHREYS,3 4 MLEC,3 4 MLEC,0004,exact_norm,1.0
2004,2024,HUMPHREYS,6 8 SOUTH MCEWEN,6 7 SOUTH MCEWEN,0007,fuzzy_norm,0.9375
2004,2024,HUMPHREYS,7 9 NORTH MCEWEN,7 8 NORTH MCEWEN,0008,fuzzy_norm,0.9375
2004,2024,JEFFERSON,02 PIEDMONT,2 PIEDMONT,0002,fuzzy_norm,0.952381
2004,2024,JEFFERSON,09 TALBOTT SCHOOL,9 TALBOTT SCHOOL,0010,fuzzy_norm,0.969697
2004,2024,JOHNSON,1A LAUREL,1A LAUREL,0001,exact_norm,1.0
2004,2024,JOHNSON,1B COLD SPRINGS,1B COLD SPRINGS,0002,exact_norm,1.0
2004,2024,JOHNSON,2 FORGE SHOUNS,2 FORGE SHOUNS,0003,exact_norm,1.0
2004,2024,JOHNSON,3A TRADE,3A TRADE,0004,exact_norm,1.0
2004,2024,JOHNSON,3B NEVA,3B NEVA,0005,exact_norm,1.0
2004,2024,JOHNSON,4A DRY RUN,4A DRY RUN,0006,exact_norm,1.0
2004,2024,JOHNSON,4B BUTLER,4B BUTLER,0007,exact_norm,1.0
2004,2024,JOHNSON,5 DOE,5 DOE,0008,exact_norm,1.0
2004,2024,JOHNSON,6A SHADY,6 SHADY,0009,fuzzy_norm,0.933333
2004,2024,KNOX,06 GREEN SCHOOL,06 GREEN SCHOOL,0001,exact_norm,1.0
2004,2024,KNOX,10N FORT SANDERS,10N FORT SANDERS,0004,exact_norm,1.0
2004,2024,KNOX,11 CENTRAL UMC,11 CENTRAL UMC,0007,exact_norm,1.0
2004,2024,KNOX,13 FAIR GARDEN,13 FAIR GARDEN,0009,exact_norm,1.0
2004,2024,KNOX,14E AUSTIN EAST,14 AUSTIN EAST,0010,fuzzy_norm,0.965517
2004,2024,KNOX,15 JOHN T O CONNOR,15W JOHN T O CONNOR,0012,fuzzy_norm,0.972973
2004,2024,KNOX,17 CHRISTENBERRY,17 CHRISTENBERRY,0016,exact_norm,1.0
2004,2024,KNOX,18 LINCOLN PARK,18 LINCOLN PARK,0017,exact_norm,1.0
2004,2024,KNOX,20 BEAUMONT,20 BEAUMONT,0019,exact_norm,1.0
2004,2024,KNOX,23S WESTVIEW,23 WESTVIEW,0020,fuzzy_norm,0.956522
2004,2024,KNOX,24Q SEQUOYAH HILLS,24Q SEQUOYAH HILLS,0021,exact_norm,1.0
2004,2024,KNOX,25 SOUTH KNOX CC,25 SOUTH KNOX CC,0022,exact_norm,1.0
2004,2024,KNOX,26 DOGWOOD,26 DOGWOOD,0023,exact_norm,1.0
2004,2024,KNOX,29 ANDERSON,29 ANDERSON,0025,exact_norm,1.0
2004,2024,KNOX,30 SARAH MOORE GREEN,30 SARAH MOORE GREENE,0026,fuzzy_norm,0.97561
2004,2024,KNOX,31 CHILHOWEE,31 CHILHOWEE,0027,exact_norm,1.0
2004,2024,KNOX,32 SPRING HILL,32 SPRING HILL,0028,exact_norm,1.0
2004,2024,KNOX,33 RICHARD YOAKLEY,33X RICHARD YOAKLEY,0031,fuzzy_norm,0.972973
2004,2024,KNOX,35 SHANNONDALE,35 SHANNONDALE,0033,exact_norm,1.0
2004,2024,KNOX,36 GRESHAM,36 GRESHAM,0034,exact_norm,1.0
2004,2024,KNOX,39E INSKIP REC CTR,39E INSKIP REC CENTER,0036,fuzzy_norm,0.923077
2004,2024,KNOX,39W INSKIP REC CTR,39W INSKIP REC CENTER,0037,fuzzy_norm,0.923077
2004,2024,KNOX,42 PLEASANT RIDGE,42 PLEASANT RIDGE,0040,exact_norm,1.0
2004,2024,KNOX,43 WEST HAVEN,43 WEST HAVEN,0041,exact_norm,1.0
2004,2024,KNOX,44 RIDGEDALE,44 RIDGEDALE,0042,exact_norm,1.0
2004,2024,KNOX,45 BEARDEN MIDDLE,45 BEARDEN MIDDLE,0043,exact_norm,1.0
2004,2024,KNOX,47E BEARDEN HIGH,47S BEARDEN HIGH,0046,fuzzy_norm,0.9375
2004,2024,KNOX,48 POND GAP,48 POND GAP,0047,exact_norm,1.0
2004,2024,KNOX,50N WEST HIGH,50N WEST HIGH,0050,exact_norm,1.0
2004,2024,KNOX,50S WEST HIGH,50S WEST HIGH,0051,exact_norm,1.0
2004,2024,KNOX,51 DEANE HILL RECR,51 DEANE HILL REC CTR,0052,fuzzy_norm,0.923077
2004,2024,KNOX,55 LONAS,55 LONAS,0053,exact_norm,1.0
2004,2024,KNOX,56 HEISKELL,56 HEISKELL,0054,exact_norm,1.0
2004,2024,KNOX,57 HILLS,57 HILLS,0055,exact_norm,1.0
2004,2024,KNOX,58 PEDIGO,58 PEDIGO,0056,exact_norm,1.0
2004,2024,KNOX,59 BRICKEY,59 BRICKEY,0057,exact_norm,1.0
2004,2024,KNOX,60 FORT SUMPTER,60 FORT SUMTER,0058,fuzzy_norm,0.965517
2004,2024,KNOX,61 HALLS,61W HALLS,0060,fuzzy_norm,0.941176
2004,2024,KNOX,62 HARDIN VALLEY,62 HARDIN VALLEY,0061,exact_norm,1.0
2004,2024,KNOX,63 KARNS,63 KARNS,0062,exact_norm,1.0
2004,2024,KNOX,63N KARNS NORTH,63N KARNS NORTH,0063,exact_norm,1.0
2004,2024,KNOX,64 SOLWAY,64 SOLWAY,0064,exact_norm,1.0
2004,2024,KNOX,65N CONCORD NORTH,65N CONCORD NORTH,0066,exact_norm,1.0
2004,2024,KNOX,67 NORTH CEDAR BLUFF,67 NORTH CEDAR BLUFF,0074,exact_norm,1.0
2004,2024,KNOX,68 SOUTH CEDAR BLUFF,68 SOUTH CEDAR BLUFF,0075,exact_norm,1.0
2004,2024,KNOX,68E EAST CEDAR BLUFF,68E EAST CEDAR BLUFF,0076,exact_norm,1.0
2004,2024,KNOX,69N A L LOTTS,69W A L LOTTS,0080,fuzzy_norm,0.923077
2004,2024,KNOX,69S BLUEGRASS,69E BLUEGRASS,0077,fuzzy_norm,0.923077
2004,2024,KNOX,70 BALL CAMP,70W BALL CAMP,0082,fuzzy_norm,0.96
2004,2024,KNOX,71 ROCKY HILL,71 ROCKY HILL,0083,exact_norm,1.0
2004,2024,KNOX,74 SHANNONDALE,74 SHANNONDALE,0088,exact_norm,1.0
2004,2024,KNOX,76 SUNNYVIEW,76 SUNNYVIEW,0089,exact_norm,1.0
2004,2024,KNOX,77 RAMSEY,77 RAMSEY,0090,exact_norm,1.0
2004,2024,KNOX,78 RIVERDALE,78 RIVERDALE,0091,exact_norm,1.0
2004,2024,KNOX,79 DORA KENNEDY,79 DORA KENNEDY,0092,exact_norm,1.0
2004,2024,KNOX,80 CORRYTON,80 CORRYTON,0093,exact_norm,1.0
2004,2024,KNOX,81 GIBBS,81 GIBBS,0094,exact_norm,1.0
2004,2024,KNOX,82 ELLISTOWN,82 ELLISTOWN,0095,exact_norm,1.0
2004,2024,KNOX,84 RITTA,84 RITTA,0096,exact_norm,1.0
2004,2024,KNOX,85 SKAGGSTON,85 SKAGGSTON,0097,exact_norm,1.0
2004,2024,KNOX,86 CARTER,86 CARTER,0098,exact_norm,1.0
2004,2024,KNOX,87 THORNGROVE,87 THORNGROVE,0099,exact_norm,1.0
2004,2024,KNOX,89 MT OLIVE,89 MT OLIVE,0100,exact_norm,1.0
2004,2024,KNOX,90 BONNY KATE,90 BONNY KATE,0101,exact_norm,1.0
2004,2024,KNOX,92 GAP CREEK,92 GAP CREEK,0102,exact_norm,1.0
2004,2024,KNOX,93 HOPEWELL,93 HOPEWELL,0103,exact_norm,1.0
2004,2024,LAUDERDALE,HALLS 8,HALLS 8,0010,exact_norm,1.0
2004,2024,LAUDERDALE,RIPLEY 2,RIPLEY 2,0003,exact_norm,1.0
2004,2024,LAUDERDALE,RIPLEY 3,RIPLEY 3,0004,exact_norm,1.0
2004,2024,LAUDERDALE,RIPLEY 4,RIPLEY 4,0005,exact_norm,1.0
2004,2024,LAWRENCE,01 1 ST JOSEPH,01 1 ST JOSEPH,0001,exact_norm,1.0
2004,2024,LAWRENCE,01 2 WEST LORETTO,01 2 WEST LORETTO,0002,exact_norm,1.0
2004,2024,LAWRENCE,03 1 SE LAWRENCE,03 1 SE LAWRENCE,0004,exact_norm,1.0
2004,2024,LAWRENCE,03 2 CENTERPOINT,03 2 CENTER POINT,0005,fuzzy_norm,0.969697
2004,2024,LAWRENCE,04 1 CROSSROADS,04 1 CROSSROADS,0006,exact_norm,1.0
2004,2024,LAWRENCE,05 1 LEOMA,05 1 LEOMA,0007,exact_norm,1.0
2004,2024,LAWRENCE,05 2 GANDY,05 2 GANDY,0008,exact_norm,1.0
2004,2024,LAWRENCE,06 1 IRON CITY,06 1 IRON CITY,0009,exact_norm,1.0
2004,2024,LAWRENCE,06 2 WEST POINT,06 2 WEST POINT,0010,exact_norm,1.0
2004,2024,LAWRENCE,08 1 NEW PROSPECT,08 1 NEW PROSPECT,0012,exact_norm,1.0
2004,2024,LAWRENCE,09 1 ETHRIDGE,09 1 ETHRIDGE,0013,exact_norm,1.0
2004,2024,LAWRENCE,09 2 MARS HILL,09 2 MARS HILL,0014,exact_norm,1.0
2004,2024,LAWRENCE,10 1 HOWARDS,10 1 HOWARDS,0015,exact_norm,1.0
2004,2024,LAWRENCE,11 1 SUMMERTOWN,11 1 SUMMERTOWN,0016,exact_norm,1.0
2004,2024,LAWRENCE,12 1 CENTER,12 1 CENTER,0017,exact_norm,1.0
2004,2024,LAWRENCE,12 2 HENRYVILLE,12 2 HENRYVILLE,0018,exact_norm,1.0
2004,2024,LAWRENCE,13 1 WEST END,13 1 WEST END,0019,exact_norm,1.0
2004,2024,LAWRENCE,14 1 CRAWFISH VALLEY,14 1 CRAWFISH VALLEY,0020,exact_norm,1.0
2004,2024,LAWRENCE,16 1 ROTARY PARK,16 1 ROTARY PARK,0022,exact_norm,1.0
2004,2024,LINCOLN,2 3 PETERSBURG,2 3 PETERSBURG,0006,exact_norm,1.0
2004,2024,LINCOLN,3 1 RECREATION CTR,3 1 RECREATION CENTER,0007,fuzzy_norm,0.923077
2004,2024,LOUDON,DAVIS,DAVIS,0008,exact_norm,1.0
2004,2024,LOUDON,GLENDALE,GLENDALE,0006,exact_norm,1.0
2004,2024,LOUDON,GREENBACK,GREENBACK,0007,exact_norm,1.0
2004,2024,LOUDON,HIGHLAND PARK,HIGHLAND PARK,0013,exact_norm,1.0
2004,2024,LOUDON,LENOIR CITY OUTSIDE,LENOIR CITY OUTSIDE,0005,exact_norm,1.0
2004,2024,LOUDON,LOUDON OUTSIDE,LOUDON OUTSIDE,0003,exact_norm,1.0
2004,2024,LOUDON,LUTTRELL,LUTTRELL,0009,exact_norm,1.0
2004,2024,LOUDON,PHILADELPHIA,PHILADELPHIA,0010,exact_norm,1.0
2004,2024,MADISON,09 3 THREE WAY,9 3 THREE WAY,0026,fuzzy_norm,0.962963
2004,2024,MARSHALL,1 CHAPEL HILL,1 CHAPEL HILL,0001,exact_norm,1.0
2004,2024,MARSHALL,2 HENRY HORTON PARK,2 HENRY HORTON PARK,0002,exact_norm,1.0
2004,2024,MARSHALL,3 BELFAST,3 BELFAST,0003,exact_norm,1.0
2004,2024,MARSHALL,4 CORNERSVILLE,4 CORNERSVILLE,0004,exact_norm,1.0
2004,2024,MARSHALL,5 RECREATION CENTER,5 RECREATION CENTER,0005,exact_norm,1.0
2004,2024,MARSHALL,8 LEWISBURG GAS,8 LEWISBURG GAS,0008,exact_norm,1.0
2004,2024,MEIGS,1 EASTVIEW,1 EASTVIEW,0001,exact_norm,1.0
2004,2024,MEIGS,2 MEIGS SOUTH,2 MEIGS SOUTH,0002,exact_norm,1.0
2004,2024,MEIGS,3 COURTHOUSE,3 2 COURTHOUSE,0004,fuzzy_norm,0.923077
2004,2024,MEIGS,4 MEIGS NORTH,4 MEIGS NORTH,0005,exact_norm,1.0
2004,2024,MEIGS,5 TEN MILE,5 TEN MILE,0006,exact_norm,1.0
2004,2024,MOORE,3 MOORE COUNTY BLDG,3 MOORE COUNTY BLDG,0003,exact_norm,1.0
2004,2024,MOORE,5 MOTLOW COLLEGE,5 MOTLOW COLLEGE,0005,exact_norm,1.0
2004,2024,MORGAN,1 1 COALFIELD,1 1 COALFIELD,0001,exact_norm,1.0
2004,2024,MORGAN,2 2 OAKDALE HIGH,2 1 OAKDALE HIGH,0002,fuzzy_norm,0.9375
2004,2024,MORGAN,3 1 WARTBURG,3 1 WARTBURG,0004,exact_norm,1.0
2004,2024,MORGAN,4 1 CHESTNUT RIDGE,4 3 CHESTNUT RIDGE,0007,fuzzy_norm,0.944444
2004,2024,MORGAN,4 4 DEER LODGE,4 2 DEER LODGE,0006,fuzzy_norm,0.928571
2004,2024,MORGAN,5 1 BURRVILLE,5 2 BURRVILLE,0009,fuzzy_norm,0.923077
2004,2024,MORGAN,5 2 SUNBRIGHT,5 1 SUNBRIGHT,0008,fuzzy_norm,0.923077
2004,2024,MORGAN,6 1 MOSSY GROVE,6 3 MOSSY GROVE,0012,fuzzy_norm,0.933333
2004,2024,MORGAN,6 2 PETROS,6 2 PETROS,0011,exact_norm,1.0
2004,2024,OBION,1 1 SOUTH FULTON,1 1 SOUTH FULTON,0001,exact_norm,1.0
2004,2024,OBION,2 4 WOODLAND,2 4 WOODLAND,0003,exact_norm,1.0
2004,2024,OBION,3 2 KENTON,3 2 KENTON,0004,exact_norm,1.0
2004,2024,OBION,3 4 RIVES,3 4 RIVES,0005,exact_norm,1.0
2004,2024,OBION,4 1 FAIR GROUNDS,4 1 FAIR GROUNDS,0006,exact_norm,1.0
2004,2024,OBION,5 2 CLOVERDALE,5 2 CLOVERDALE,0007,exact_norm,1.0
2004,2024,OBION,5 4 HORNBEAK,5 4 HORNBEAK,0008,exact_norm,1.0
2004,2024,OBION,5 5 SAMBURG,5 5 SAMBURG,0009,exact_norm,1.0
2004,2024,OVERTON,3 RUSHING SPRINGS,3 4 RUSHING SPRINGS,0006,fuzzy_norm,0.944444
2004,2024,OVERTON,5 FAIRGROUNDS,5 2 FAIRGROUNDS,0009,fuzzy_norm,0.928571
2004,2024,PERRY,102 MARSH CREEK,1 2 MARSH CREEK,0002,fuzzy_norm,0.933333
2004,2024,PERRY,301 COON CREEK,3 1 COON CREEK,0005,fuzzy_norm,0.928571
2004,2024,PERRY,302 FLATWOODS,3 2 FLATWOODS,0006,fuzzy_norm,0.923077
2004,2024,PERRY,401 BRUSH CREEK,4 1 BRUSH CREEK,0007,fuzzy_norm,0.933333
2004,2024,PUTNAM,01A CAPSHAW,1A CAPSHAW,0001,fuzzy_norm,0.952381
2004,2024,PUTNAM,03A UNIVERSITY,3A UNIVERSITY,0003,fuzzy_norm,0.962963
2004,2024,PUTNAM,06A CANE CREEK,6A CANE CREEK,0009,fuzzy_norm,0.962963
2004,2024,PUTNAM,07D TWIN OAK,7D TWIN OAK,0011,fuzzy_norm,0.956522
2004,2024,PUTNAM,08E BUFFALO VALLEY,8E BUFFALO VALLEY,0012,fuzzy_norm,0.971429
2004,2024,PUTNAM,10A PAVILION,10A PAVILION,0015,exact_norm,1.0
2004,2024,PUTNAM,11A BANGHAM,11A BANGHAM,0016,exact_norm,1.0
2004,2024,RHEA,1 3 GRANDVIEW,1 2 GRANDVIEW,0002,fuzzy_norm,0.923077
2004,2024,RHEA,3 1 WOLF CREEK,3 1 WOLF CREEK,0004,exact_norm,1.0
2004,2024,RHEA,7 1 FRAZIER,7 1 FRAZIER,0009,exact_norm,1.0
2004,2024,RHEA,9 1 GRAYSVILLE,9 1 GRAYSVILLE,0011,exact_norm,1.0
2004,2024,RHEA,9 2 WALDENS RIDGE,9 2 WALDENS RIDGE,0012,exact_norm,1.0
2004,2024,ROBERTSON,08 2 HATS,08 2 HATS,0012,exact_norm,1.0
2004,2024,ROBERTSON,08 3 OWENS CHAPEL,08 3 OWENS CHAPEL,0013,exact_norm,1.0
2004,2024,SCOTT,1 1 FAIRVIEW,1 1 FAIRVIEW,0001,exact_norm,1.0
2004,2024,SCOTT,2 1 ELGIN,2 1 ELGIN,0002,exact_norm,1.0
2004,2024,SCOTT,2 2 ROBBINS,2 2 ROBBINS,0003,exact_norm,1.0
2004,2024,SCOTT,3 1 HUNTSVILLE,3 1 HUNTSVILLE,0004,exact_norm,1.0
2004,2024,SCOTT,3 2 PAINT ROCK,3 2 PAINT ROCK,0005,exact_norm,1.0
2004,2024,SCOTT,4 1 HELENWOOD,4 1 HELENWOOD,0006,exact_norm,1.0
2004,2024,SCOTT,5 1 PINE HILL,5 1 PINE HILL,0007,exact_norm,1.0
2004,2024,SCOTT,5 2 WINFIELD,5 2 WINFIELD,0008,exact_norm,1.0
2004,2024,SCOTT,6 1 ONEIDA,6 1 ONEIDA,0009,exact_norm,1.0
2004,2024,SCOTT,7 1 WEST ONEIDA,7 1 WEST ONEIDA,0010,exact_norm,1.0
2004,2024,SEQUATCHIE,1 LEWIS CHAPEL,1 LEWIS CHAPEL,0001,exact_norm,1.0
2004,2024,SEQUATCHIE,2 CAGLE,2 CAGLE,0002,exact_norm,1.0
2004,2024,SEQUATCHIE,3 ELECTRIC CO OP,4 ELECTRIC CO OP,0004,fuzzy_norm,0.9375
2004,2024,SEQUATCHIE,5 CHAPEL HILL,5 CHAPEL HILL,0005,exact_norm,1.0
2004,2024,SEQUATCHIE,6 DAUS,6 DAUS,0006,exact_norm,1.0
2004,2024,SEQUATCHIE,8 LONE OAK,8 LONE OAK,0008,exact_norm,1.0
2004,2024,SEVIER,01 1 CATON S CHAPEL,1 1 CATON S CHAPEL,0004,fuzzy_norm,0.972973
2004,2024,SEVIER,02 1 WALDENS CREEK,2 1 WALDENS CREEK,0021,fuzzy_norm,0.971429
2004,2024,SEVIER,07 2 CATLETTSBURG,7 2 CATLETTSBURG,0003,fuzzy_norm,0.969697
2004,2024,SEVIER,08 1 KODAK,8 1 KODAK,0011,fuzzy_norm,0.947368
2004,2024,SEVIER,08 2 UNDERWOOD,8 2 UNDERWOOD,0020,fuzzy_norm,0.962963
2004,2024,SEVIER,09 1 SEYMOUR PRIMARY,9 1 SEYMOUR PRIMARY,0019,fuzzy_norm,0.974359
2004,2024,SEVIER,10 1 BOYDS CREEK,10 1 BOYDS CREEK,0001,exact_norm,1.0
2004,2024,SEVIER,11 2 PITTMAN CENTER,11 3 PITTMAN CENTER,0014,fuzzy_norm,0.947368
2004,2024,SMITH,01 DEFEATED,01 DEFEATED,0001,exact_norm,1.0
2004,2024,SMITH,02 TANGLEWOOD,02 TANGLEWOOD,0002,exact_norm,1.0
2004,2024,SMITH,03 NEW MIDDLETON,03 NEW MIDDLETON,0003,exact_norm,1.0
2004,2024,SMITH,04 ROCK CITY,04 ROCK CITY,0004,exact_norm,1.0
2004,2024,SMITH,05 GORDONSVILLE,05 GORDONSVILLE,0005,exact_norm,1.0
2004,2024,SMITH,06 CARTHAGE,06 CARTHAGE,0006,exact_norm,1.0
2004,2024,SMITH,07 SOUTH CARTHAGE,07 SOUTH CARTHAGE,0007,exact_norm,1.0
2004,2024,SMITH,08 ELMWOOD,08 ELMWOOD,0008,exact_norm,1.0
2004,2024,STEWART,1 1 INDIAN MOUND,1 1 INDIAN MOUND,0001,exact_norm,1.0
2004,2024,STEWART,2 1 BIG ROCK,2 1 BIG ROCK,0002,exact_norm,1.0
2004,2024,STEWART,3 1 BUMPUS MILLS,3 1 BUMPUS MILLS,0003,exact_norm,1.0
2004,2024,STEWART,4 1 CHURCH STREET,4 1 CHURCH STREET,0004,exact_norm,1.0
2004,2024,STEWART,7 1 CUMBERLAND CITY,7 1 CUMBERLAND CITY,0007,exact_norm,1.0
2004,2024,TROUSDALE,02 CATO,02 CATO,0002,exact_norm,1.0
2004,2024,TROUSDALE,03 BEECH GROVE,03 BEECH GROVE,0003,exact_norm,1.0
2004,2024,TROUSDALE,05 TEMPLOW,05 TEMPLOW,0005,exact_norm,1.0
2004,2024,TROUSDALE,08 WILLARD,08 WILLARD,0008,exact_norm,1.0
2004,2024,TROUSDALE,09 HIGH SCHOOL,07 HIGH SCHOOL,0007,fuzzy_norm,0.928571
2004,2024,TROUSDALE,10 PROVIDENCE,10 PROVIDENCE,0010,exact_norm,1.0
2004,2024,UNICOI,FISHERY,FISHERY,0006,exact_norm,1.0
2004,2024,UNICOI,FLAG POND,FLAG POND,0001,exact_norm,1.0
2004,2024,UNICOI,LIMESTONE COVE,LIMESTONE COVE,0007,exact_norm,1.0
2004,2024,UNICOI,LOVE CHAPEL,LOVE CHAPEL,0003,exact_norm,1.0
2004,2024,UNICOI,ROCK CREEK,ROCK CREEK,0005,exact_norm,1.0
2004,2024,UNICOI,TEMPLE HILL,TEMPLE HILL,0002,exact_norm,1.0
2004,2024,UNICOI,UNICOI,UNICOI,0008,exact_norm,1.0
2004,2024,UNION,5 10 SHARPS CHAPEL,5 1 SHARPS CHAPEL,0006,fuzzy_norm,0.971429
2004,2024,VAN BUREN,SPENCER 5,SPENCER 5,0007,exact_norm,1.0
2004,2024,WARREN,02 1 COURTHOUSE,2 1 COURTHOUSE,0002,fuzzy_norm,0.965517
2004,2024,WARREN,10 2 CENTERTOWN CC,10 2 CENTERTOWN CIC,0016,fuzzy_norm,0.972973
2004,2024,WASHINGTON,07 FALL BRANCH,01 FALL BRANCH,0001,fuzzy_norm,0.928571
2004,2024,WAYNE,3 CRAZY HORSE,3 2 CRAZY HORSE,0004,fuzzy_norm,0.928571
2004,2024,WAYNE,5 BIG CYPRESS,5 1 BIG CYPRESS,0008,fuzzy_norm,0.928571
2004,2024,WHITE,2 1 AG FAIR COMPLEX,2 1 AG FAIR COMPLEX,0003,exact_norm,1.0
2004,2024,WHITE,3 1 AG FAIR COMPLEX,3 1 AG FAIR COMPLEX,0005,exact_norm,1.0
2004,2024,WHITE,6 1 CENTRAL VIEW,6 1 CENTRAL VIEW,0009,exact_norm,1.0
2006,2024,ANDERSON,ANDERSONVILLE,ANDERSONVILLE,0001,exact_norm,1.0
2006,2024,ANDERSON,BRICEVILLE,BRICEVILLE,0003,exact_norm,1.0
2006,2024,ANDERSON,CLAXTON,CLAXTON,0005,exact_norm,1.0
2006,2024,ANDERSON,CLINTON,CLINTON,0006,exact_norm,1.0
2006,2024,ANDERSON,CLINTON HIGH,CLINTON HIGH,0007,exact_norm,1.0
2006,2024,ANDERSON,DUTCH VALLEY,DUTCH VALLEY,0009,exact_norm,1.0
2006,2024,ANDERSON,EMORY VALLEY,EMORY VALLEY,0010,exact_norm,1.0
2006,2024,ANDERSON,FAIRVIEW,FAIRVIEW,0011,exact_norm,1.0
2006,2024,ANDERSON,GLEN ALPINE,GLEN ALPINE,0012,exact_norm,1.0
2006,2024,ANDERSON,GLENWOOD,GLENWOOD,0013,exact_norm,1.0
2006,2024,ANDERSON,HENDRIX CREEK,HENDRIX CREEK,0014,exact_norm,1.0
2006,2024,ANDERSON,HIGHLAND VIEW,HIGHLAND VIEW,0015,exact_norm,1.0
2006,2024,ANDERSON,MARLOW,MARLOW,0017,exact_norm,1.0
2006,2024,ANDERSON,NORRIS,NORRIS,0018,exact_norm,1.0
2006,2024,ANDERSON,NORTH CLINTON,NORTH CLINTON,0019,exact_norm,1.0
2006,2024,ANDERSON,NORWOOD,NORWOOD,0020,exact_norm,1.0
2006,2024,ANDERSON,PINE VALLEY,PINE VALLEY,0022,exact_norm,1.0
2006,2024,ANDERSON,ROBERTSVILLE,ROBERTSVILLE,0023,exact_norm,1.0
2006,2024,ANDERSON,ROSEDALE,ROSEDALE,0025,exact_norm,1.0
2006,2024,ANDERSON,SOUTH CLINTON,SOUTH CLINTON,0026,exact_norm,1.0
2006,2024,ANDERSON,WEST HILLS,WEST HILLS,0027,exact_norm,1.0
2006,2024,ANDERSON,WOODLAND,WOODLAND,0028,exact_norm,1.0
2006,2024,BENTON,4 CAMDEN ELEMENTARY,4 CAMDEN ELEMENTARY,0004,exact_norm,1.0
2006,2024,BLEDSOE,1 1 DILL,1 1 DILL,0001,exact_norm,1.0
2006,2024,BLEDSOE,1 2 GRIFFITH,1 2 GRIFFITH,0002,exact_norm,1.0
2006,2024,BLEDSOE,1 3 MT CREST,1 3 MT CREST,0003,exact_norm,1.0
2006,2024,BLEDSOE,2 1 COLD SPRINGS,2 1 COLD SPRINGS,0004,exact_norm,1.0
2006,2024,BLEDSOE,2 2 LUMINARY,2 2 LUMINARY,0005,exact_norm,1.0
2006,2024,BLEDSOE,3 1 BRAYTON,3 1 BRAYTON,0006,exact_norm,1.0
2006,2024,BLEDSOE,3 2 RIGSBY,3 2 RIGSBY,0007,exact_norm,1.0
2006,2024,BLEDSOE,5 1 BELLVIEW,5 1 BELLVIEW,0009,exact_norm,1.0
2006,2024,BLEDSOE,5 2 NINE MILE,5 2 NINE MILE,0010,exact_norm,1.0
2006,2024,BLEDSOE,6 1 LEE STATION,6 1 LEE STATION,0011,exact_norm,1.0
2006,2024,BLEDSOE,6 2 LUSK,6 2 LUSK,0012,exact_norm,1.0
2006,2024,BLOUNT,ALCOA,ALCOA,0001,exact_norm,1.0
2006,2024,BLOUNT,CARPENTERS,CARPENTERS,0003,exact_norm,1.0
2006,2024,BLOUNT,CHILHOWEE VIEW,CHILHOWEE VIEW,0004,exact_norm,1.0
2006,2024,BLOUNT,EVERETT,EVERETT,0006,exact_norm,1.0
2006,2024,BLOUNT,HERITAGE,HERITAGE,0009,exact_norm,1.0
2006,2024,BLOUNT,JOHN SEVIER,JOHN SEVIER,0010,exact_norm,1.0
2006,2024,BLOUNT,LANIER,LANIER,0011,exact_norm,1.0
2006,2024,BLOUNT,MARTIN LUTHER KING,MARTIN LUTHER KING,0013,exact_norm,1.0
2006,2024,BLOUNT,MARYVILLE COLLEGE,MARYVILLE COLLEGE,0014,exact_norm,1.0
2006,2024,BLOUNT,MARYVILLE HS,MARYVILLE HS,0015,exact_norm,1.0
2006,2024,BLOUNT,MIDDLESETTLEMENTS,MIDDLESETTLEMENTS,0018,exact_norm,1.0
2006,2024,BLOUNT,MONTVALE,MONTVALE,0019,exact_norm,1.0
2006,2024,BLOUNT,PORTER,PORTER,0022,exact_norm,1.0
2006,2024,BRADLEY,1 1 MCDONALD,1 1 MCDONALD,0001,exact_norm,1.0
2006,2024,BRADLEY,1 2 PROSPECT,1 2 PROSPECT,0002,exact_norm,1.0
2006,2024,BRADLEY,1 3 HOPEWELL,1 3 HOPEWELL,0003,exact_norm,1.0
2006,2024,BRADLEY,2 1 E L ROSS,2 1 E L ROSS,0004,exact_norm,1.0
2006,2024,BRADLEY,3 2 SENIOR CENTER,3 2 SENIOR CENTER,0007,exact_norm,1.0
2006,2024,BRADLEY,4 1 OAK GROVE,4 1 OAK GROVE,0008,exact_norm,1.0
2006,2024,BRADLEY,4 2 MICHIGAN AVE,4 2 MICHIGAN AVE,0009,exact_norm,1.0
2006,2024,BRADLEY,5 1 BLYTHE BOWER,5 1 BLYTHE BOWER,0010,exact_norm,1.0
2006,2024,BRADLEY,6 1 VALLEY VIEW,6 1 VALLEY VIEW,0012,exact_norm,1.0
2006,2024,BRADLEY,6 2 BLUE SPRINGS,6 2 BLUE SPRINGS,0013,exact_norm,1.0
